# Supplementary File 3,Sheet 16: Small RNAs significantly down-regulated 2 fold or greater in prg-1 mutant animals at 20ºC.
Gene name,log2FoldChange,Input,Suggested Match,History
WBGene00020371,-7.76723149441704,WBGene00020371,WBGene00020371,History: N.A.
WBGene00021130,-7.76597537894893,WBGene00021130,WBGene00021130,History: N.A.
WBGene00014105,-7.76281760936691,WBGene00014105,WBGene00014105,History: N.A.
WBGene00019517,-7.74900597084,WBGene00019517,WBGene00019517,History: N.A.
WBGene00000554,-7.74427116970239,WBGene00000554,WBGene00000554,History: N.A.
WBGene00006939,-7.73953975744674,WBGene00006939,WBGene00006939,History: N.A.
WBGene00022274,-7.7361284285164,WBGene00022274,WBGene00022274,History: N.A.
WBGene00001247,-7.72743580480942,WBGene00001247,WBGene00001247,History: N.A.
WBGene00018383,-7.72690630261682,WBGene00018383,WBGene00018383,History: N.A.
WBGene00045302,-7.72262034686489,WBGene00045302,WBGene00045302,History: N.A.
WBGene00009437,-7.71169654985098,WBGene00009437,WBGene00009437,History: N.A.
WBGene00007667,-7.70045974677248,WBGene00007667,WBGene00007667,History: N.A.
WBGene00021893,-7.69697626031157,WBGene00021893,WBGene00021893,History: N.A.
WBGene00235272,-7.69257749728517,WBGene00235272,WBGene00235272,History: N.A.
WBGene00020212,-7.69060723655798,WBGene00020212,WBGene00020212,History: N.A.
WBGene00017890,-7.687845925458,WBGene00017890,WBGene00017890,History: N.A.
WBGene00016078,-7.68166877634046,WBGene00016078,WBGene00016078,History: N.A.
WBGene00018711,-7.68151807904891,WBGene00018711,WBGene00018711,History: N.A.
WBGene00045277,-7.67794525642517,WBGene00045277,WBGene00045277,History: N.A.
WBGene00020560,-7.6711199683867,WBGene00020560,WBGene00020560,History: N.A.
WBGene00013234,-7.66524190302906,WBGene00013234,WBGene00013234,History: N.A.
WBGene00002100,-7.65134630980448,WBGene00002100,WBGene00002100,History: N.A.
WBGene00022848,-7.64564991634983,WBGene00022848,WBGene00022848,History: N.A.
WBGene00019816,-7.63560186345638,WBGene00019816,WBGene00019816,History: N.A.
WBGene00022512,-7.62559975953286,WBGene00022512,WBGene00022512,History: N.A.
WBGene00004827,-7.612679081115,WBGene00004827,WBGene00004827,History: N.A.
WBGene00045056,-7.61210323159315,WBGene00045056,WBGene00045056,History: N.A.
WBGene00011433,-7.60215080911292,WBGene00011433,WBGene00011433,History: N.A.
WBGene00019863,-7.59988610520022,WBGene00019863,WBGene00019863,History: N.A.
WBGene00014807,-7.59686110034219,WBGene00014807,WBGene00014807,History: N.A.
WBGene00019705,-7.58872112294361,WBGene00019705,WBGene00019705,History: N.A.
WBGene00020100,-7.57188268571518,WBGene00020100,WBGene00020100,"History: Split into R148.8(WBGene00305998). History of WBGene00020100: Split into ""WBGene00305998"" on 2020-01-20"
WBGene00008517,-7.5666330523807,WBGene00008517,WBGene00008517,History: N.A.
WBGene00021027,-7.56211075054641,WBGene00021027,WBGene00021027,History: N.A.
WBGene00077756,-7.53362350412493,WBGene00077756,WBGene00077756,History: N.A.
WBGene00010528,-7.52955977831704,WBGene00010528,WBGene00010528,History: N.A.
WBGene00011021,-7.52343259979443,WBGene00011021,WBGene00011021,History: N.A.
WBGene00017711,-7.51918433621668,WBGene00017711,WBGene00017711,History: N.A.
WBGene00001459,-7.51398978796259,WBGene00001459,WBGene00001459,History: N.A.
WBGene00045255,-7.51009638898133,WBGene00045255,WBGene00045255,History: N.A.
WBGene00008996,-7.50811774408476,WBGene00008996,WBGene00008996,History: N.A.
WBGene00000857,-7.48675709466696,WBGene00000857,WBGene00000857,History: N.A.
WBGene00002184,-7.48042826286039,WBGene00002184,WBGene00002184,History: N.A.
WBGene00012003,-7.47881508068837,WBGene00012003,WBGene00012003,History: N.A.
WBGene00045297,-7.47475332589814,WBGene00045297,WBGene00045297,History: N.A.
WBGene00002977,-7.46281165015422,WBGene00002977,WBGene00002977,History: N.A.
WBGene00013408,-7.46205091225155,WBGene00013408,WBGene00013408,History: N.A.
WBGene00008226,-7.45488711893616,WBGene00008226,WBGene00008226,History: N.A.
WBGene00019370,-7.44378192127736,WBGene00019370,WBGene00019370,History: N.A.
WBGene00006784,-7.44128580985662,WBGene00006784,WBGene00006784,History: N.A.
WBGene00044504,-7.43871664635457,WBGene00044504,WBGene00044504,History: N.A.
WBGene00018479,-7.43062335819183,WBGene00018479,WBGene00018479,History: N.A.
WBGene00009089,-7.42219020265501,WBGene00009089,WBGene00009089,History: N.A.
WBGene00007218,-7.41415365094755,WBGene00007218,WBGene00007218,History: N.A.
WBGene00013327,-7.40617800884425,WBGene00013327,WBGene00013327,History: N.A.
WBGene00006441,-7.38029992629583,WBGene00006441,WBGene00006441,History: Renamed on 2009-04-21
