# Supplementary File 5,Sheet 3: mRNAs significantly up-regulated 2 fold or greater in simr-1 mutant animals at 20ºC.
Gene name,log2FoldChange,Input,Suggested Match,History
WBGene00011800,1.63893778468808,WBGene00011800,WBGene00011800,History: N.A.
WBGene00011869,1.62922140208894,WBGene00011869,WBGene00011869,History: N.A.
WBGene00009386,1.61052735243207,WBGene00009386,WBGene00009386,History: N.A.
WBGene00019072,1.60426063489933,WBGene00019072,WBGene00019072,"History: Split into F58H7.11(WBGene00271786). History of WBGene00019072: Split into ""WBGene00271786"" on 2017-09-21"
WBGene00019316,1.59059892500634,WBGene00019316,WBGene00019316,History: N.A.
WBGene00008599,1.58017307359961,WBGene00008599,WBGene00008599,History: N.A.
WBGene00015477,1.57260022153291,WBGene00015477,WBGene00015477,History: N.A.
WBGene00000989,1.57137705750362,WBGene00000989,WBGene00000989,History: N.A.
WBGene00015756,1.57041912914795,WBGene00015756,WBGene00015756,History: N.A.
WBGene00010124,1.56681233652924,WBGene00010124,WBGene00010124,History: N.A.
WBGene00015759,1.56010828662241,WBGene00015759,WBGene00015759,History: N.A.
WBGene00017265,1.55867478283294,WBGene00017265,WBGene00017265,History: N.A.
WBGene00013853,1.5585474034833,WBGene00013853,WBGene00013853,History: N.A.
WBGene00016481,1.55289084029108,WBGene00016481,WBGene00016481,History: N.A.
WBGene00044219,1.52844778185026,WBGene00044219,WBGene00044219,History: N.A.
WBGene00004119,1.51554559322721,WBGene00004119,WBGene00004119,History: N.A.
WBGene00021966,1.50907524861379,WBGene00021966,WBGene00021966,History: N.A.
WBGene00016677,1.50635333961519,WBGene00016677,WBGene00016677,History: N.A.
WBGene00009640,1.49599500420668,WBGene00009640,WBGene00009640,History: N.A.
WBGene00022236,1.48594555713714,WBGene00022236,WBGene00022236,History: N.A.
WBGene00015805,1.47587278501233,WBGene00015805,WBGene00015805,History: N.A.
WBGene00020988,1.47547110923529,WBGene00020988,WBGene00020988,History: N.A.
WBGene00012492,1.45898045892032,WBGene00012492,WBGene00012492,History: N.A.
WBGene00010989,1.45609933982056,WBGene00010989,WBGene00010989,History: N.A.
WBGene00043998,1.4496157854585,WBGene00043998,WBGene00043998,History: N.A.
WBGene00016898,1.4484743367189,WBGene00016898,WBGene00016898,History: N.A.
WBGene00011979,1.42978460145317,WBGene00011979,WBGene00011979,History: N.A.
