# Supplementary File 5,Sheet 12: mRNAs significantly down-regulated 2 fold or greater in mut-16 mutant animals at 20ºC.
Gene name,log2FoldChange,Input,Suggested Match,History
WBGene00018903,-1.17197699650166,WBGene00018903,WBGene00018903,History: N.A.
WBGene00077457,-1.16990521323459,WBGene00077457,WBGene00077457,History: N.A.
WBGene00008534,-1.16936399804556,WBGene00008534,WBGene00008534,History: N.A.
WBGene00020502,-1.16428533689791,WBGene00020502,WBGene00020502,History: N.A.
WBGene00011800,-1.16399605824961,WBGene00011800,WBGene00011800,History: N.A.
WBGene00018225,-1.16107559188537,WBGene00018225,WBGene00018225,History: N.A.
WBGene00008584,-1.1567982516258,WBGene00008584,WBGene00008584,History: N.A.
WBGene00015797,-1.15380379669091,WBGene00015797,WBGene00015797,History: N.A.
WBGene00044504,-1.14950767488501,WBGene00044504,WBGene00044504,History: N.A.
WBGene00011727,-1.14829526705119,WBGene00011727,WBGene00011727,History: N.A.
WBGene00010133,-1.13716364607326,WBGene00010133,WBGene00010133,History: N.A.
WBGene00009903,-1.12755641330598,WBGene00009903,WBGene00009903,History: N.A.
WBGene00020883,-1.12381934856077,WBGene00020883,WBGene00020883,History: N.A.
WBGene00009862,-1.11964181103441,WBGene00009862,WBGene00009862,History: N.A.
WBGene00001914,-1.11921316771099,WBGene00001914,WBGene00001914,History: N.A.
WBGene00007515,-1.11682192841937,WBGene00007515,WBGene00007515,History: N.A.
WBGene00017584,-1.11076607054855,WBGene00017584,WBGene00017584,History: N.A.
WBGene00012277,-1.10799092063407,WBGene00012277,WBGene00012277,History: N.A.
WBGene00044949,-1.09432620944046,WBGene00044949,WBGene00044949,History: N.A.
WBGene00010619,-1.09011265841654,WBGene00010619,WBGene00010619,History: N.A.
WBGene00001666,-1.08994673948718,WBGene00001666,WBGene00001666,History: N.A.
WBGene00015735,-1.0867016094333,WBGene00015735,WBGene00015735,History: Renamed on 2012-08-29
WBGene00043068,-1.0864691088085,WBGene00043068,WBGene00043068,History: N.A.
WBGene00015052,-1.07350654484201,WBGene00015052,WBGene00015052,History: N.A.
WBGene00008621,-1.07350118214006,WBGene00008621,WBGene00008621,History: N.A.
WBGene00014057,-1.07179706654519,WBGene00014057,WBGene00014057,History: N.A.
WBGene00008726,-1.07011870489905,WBGene00008726,WBGene00008726,History: N.A.
WBGene00009544,-1.06283680430129,WBGene00009544,WBGene00009544,History: N.A.
WBGene00007964,-1.05574167790499,WBGene00007964,WBGene00007964,History: N.A.
WBGene00013522,-1.04315371522872,WBGene00013522,WBGene00013522,History: N.A.
WBGene00001749,-1.04227110173449,WBGene00001749,WBGene00001749,History: N.A.
WBGene00001876,-1.04140327225789,WBGene00001876,WBGene00001876,History: N.A.
WBGene00007892,-1.03902310884989,WBGene00007892,WBGene00007892,History: N.A.
WBGene00007902,-1.03708711691861,WBGene00007902,WBGene00007902,History: N.A.
WBGene00009137,-1.0332198644605,WBGene00009137,WBGene00009137,History: N.A.
WBGene00001875,-1.03267697142503,WBGene00001875,WBGene00001875,History: N.A.
WBGene00008824,-1.03227165284529,WBGene00008824,WBGene00008824,History: N.A.
WBGene00019744,-1.03167366684229,WBGene00019744,WBGene00019744,History: N.A.
WBGene00017593,-1.0301386893224,WBGene00017593,WBGene00017593,History: N.A.
WBGene00007963,-1.02574368411251,WBGene00007963,WBGene00007963,History: N.A.
WBGene00015905,-1.0215126159592,WBGene00015905,WBGene00015905,History: N.A.
WBGene00004509,-1.01361741535147,WBGene00004509,WBGene00004509,History: N.A.
WBGene00012819,-1.01342272711125,WBGene00012819,WBGene00012819,History: N.A.
WBGene00044032,-1.00515446223168,WBGene00044032,WBGene00044032,History: N.A.
WBGene00017459,-1.00425872026957,WBGene00017459,WBGene00017459,History: N.A.
WBGene00016767,-1.00335969496886,WBGene00016767,WBGene00016767,History: N.A.
