# Supplementary File 3,Sheet 7: Small RNAs significantly up-regulated 2 fold or greater in simr-1 mutant animals at 25ºC for two generations.
Gene name,log2FoldChange (relative to wt gen1),log2FoldChange (relative to wt gen2),Input,Suggested Match,History
WBGene00004914,1.0803009159936,1.03648606709615,WBGene00004914,WBGene00004914,History: N.A.
WBGene00003922,1.07961996385077,1.00259817159767,WBGene00003922,WBGene00003922,History: N.A.
WBGene00001922,1.07912514417257,1.13244853309006,WBGene00001922,WBGene00001922,History: N.A.
WBGene00021985,1.07614683764488,1.12044776834891,WBGene00021985,WBGene00021985,History: N.A.
WBGene00021097,1.07271892019577,1.20861787717536,WBGene00021097,WBGene00021097,History: N.A.
WBGene00003926,1.07119438087677,1.23040539767528,WBGene00003926,WBGene00003926,History: Renamed on 2009-01-09
WBGene00004930,1.06988074010591,1.12505288065265,WBGene00004930,WBGene00004930,History: N.A.
WBGene00002182,1.0667866959894,1.21710769137349,WBGene00002182,WBGene00002182,History: N.A.
WBGene00021849,1.05622463417107,1.11059512210023,WBGene00021849,WBGene00021849,History: N.A.
WBGene00021401,1.05332207601838,1.16694651525532,WBGene00021401,WBGene00021401,History: N.A.
WBGene00001683,1.05290211375949,1.27376756414817,WBGene00001683,WBGene00001683,History: N.A.
WBGene00005022,1.04793821741775,1.17668964739769,WBGene00005022,WBGene00005022,History: N.A.
WBGene00006619,1.04614549877548,1.1902521910173,WBGene00006619,WBGene00006619,History: N.A.
WBGene00013200,1.04606855582505,1.38141166454104,WBGene00013200,WBGene00013200,History: N.A.
WBGene00004501,1.04196695819534,1.01361746007093,WBGene00004501,WBGene00004501,History: N.A.
WBGene00003924,1.0374952273865,1.03557359256955,WBGene00003924,WBGene00003924,History: N.A.
WBGene00004503,1.03686913766614,1.00296031073695,WBGene00004503,WBGene00004503,History: N.A.
WBGene00012645,1.03623687386528,1.13088480345656,WBGene00012645,WBGene00012645,History: N.A.
WBGene00001946,1.03301801272157,1.14756725341351,WBGene00001946,WBGene00001946,History: N.A.
WBGene00006924,1.02795831294898,1.0310223318273,WBGene00006924,WBGene00006924,History: N.A.
WBGene00004338,1.02299428232067,1.41068748866153,WBGene00004338,WBGene00004338,History: N.A.
WBGene00013231,1.02294735378704,1.35396265639428,WBGene00013231,WBGene00013231,History: N.A.
WBGene00017928,1.02101766336565,1.14411911428624,WBGene00017928,WBGene00017928,History: N.A.
WBGene00010844,1.01920187970028,1.02360158462928,WBGene00010844,WBGene00010844,History: N.A.
WBGene00002045,1.01372654818934,1.01240000844353,WBGene00002045,WBGene00002045,History: N.A.
WBGene00010303,1.00489027870017,1.15725598971023,WBGene00010303,WBGene00010303,History: N.A.
WBGene00012674,1.00193936029206,1.17708473188168,WBGene00012674,WBGene00012674,History: N.A.
