# Supplementary File 3,Sheet 4: Small RNAs significantly down-regulated 2 fold or greater in simr-1 mutant animals at 25ºC for one generation.
Gene name,log2FoldChange,Input,Suggested Match,History
WBGene00010976,-3.91728408748016,WBGene00010976,WBGene00010976,History: N.A.
WBGene00012239,-3.91101907571925,WBGene00012239,WBGene00012239,History: N.A.
WBGene00017225,-3.89612058663165,WBGene00017225,WBGene00017225,History: N.A.
WBGene00012854,-3.89610327765821,WBGene00012854,WBGene00012854,History: N.A.
WBGene00019665,-3.89340244458531,WBGene00019665,WBGene00019665,History: N.A.
WBGene00000781,-3.89104640524633,WBGene00000781,WBGene00000781,History: N.A.
WBGene00206474,-3.88976974688455,WBGene00206474,WBGene00206474,History: N.A.
WBGene00219317,-3.87674638252004,WBGene00219317,WBGene00219317,History: N.A.
WBGene00020473,-3.87158631828628,WBGene00020473,WBGene00020473,History: N.A.
WBGene00201351,-3.86982009744447,WBGene00201351,WBGene00201351,History: N.A.
WBGene00017100,-3.86752609997327,WBGene00017100,WBGene00017100,History: N.A.
WBGene00016550,-3.86506647228502,WBGene00016550,WBGene00016550,History: N.A.
WBGene00009697,-3.85349494562917,WBGene00009697,WBGene00009697,History: N.A.
WBGene00175029,-3.85233164107781,WBGene00175029,WBGene00175029,History: N.A.
WBGene00219413,-3.84466612028254,WBGene00219413,WBGene00219413,History: N.A.
WBGene00013830,-3.84436541753355,WBGene00013830,WBGene00013830,History: N.A.
WBGene00003480,-3.83904062350587,WBGene00003480,WBGene00003480,History: N.A.
WBGene00007984,-3.83097544777318,WBGene00007984,WBGene00007984,History: N.A.
WBGene00009044,-3.82869007728813,WBGene00009044,WBGene00009044,History: N.A.
WBGene00017944,-3.82696284009245,WBGene00017944,WBGene00017944,History: N.A.
WBGene00206419,-3.80754381173944,WBGene00206419,,History: Killed on 2017-06-29. Remark: Duplicate
WBGene00019899,-3.79467305378097,WBGene00019899,WBGene00019899,History: N.A.
WBGene00044530,-3.78999733867026,WBGene00044530,WBGene00044530,History: N.A.
WBGene00018433,-3.78224069875812,WBGene00018433,WBGene00018433,History: N.A.
WBGene00044482,-3.77471290688584,WBGene00044482,WBGene00044482,History: N.A.
WBGene00196465,-3.77110904860146,WBGene00196465,WBGene00196465,History: N.A.
WBGene00012289,-3.76948421470484,WBGene00012289,WBGene00012289,History: N.A.
WBGene00011200,-3.7671507567002,WBGene00011200,WBGene00011200,History: N.A.
WBGene00016758,-3.76701469900589,WBGene00016758,WBGene00016758,History: N.A.
WBGene00008421,-3.7654398319182,WBGene00008421,WBGene00008421,History: N.A.
WBGene00013602,-3.7542971519308,WBGene00013602,WBGene00013602,History: N.A.
WBGene00044000,-3.74949757940675,WBGene00044000,WBGene00044000,History: N.A.
WBGene00021668,-3.74857713504397,WBGene00021668,WBGene00021668,History: N.A.
WBGene00018309,-3.74616037511944,WBGene00018309,WBGene00018309,History: N.A.
WBGene00015020,-3.74589802453639,WBGene00015020,WBGene00015020,History: N.A.
WBGene00007928,-3.74395463737936,WBGene00007928,WBGene00007928,History: N.A.
WBGene00007988,-3.74066100906537,WBGene00007988,WBGene00007988,History: N.A.
WBGene00021505,-3.73570604214216,WBGene00021505,WBGene00021505,History: N.A.
WBGene00014888,-3.73520836535156,WBGene00014888,WBGene00014888,History: N.A.
WBGene00017698,-3.73448297690992,WBGene00017698,WBGene00017698,History: N.A.
WBGene00077728,-3.7057013059734,WBGene00077728,WBGene00077728,History: N.A.
WBGene00206535,-3.69790851852643,WBGene00206535,WBGene00206535,History: N.A.
WBGene00021148,-3.69661702855508,WBGene00021148,WBGene00021148,History: N.A.
WBGene00219771,-3.69153033796743,WBGene00219771,WBGene00219771,History: N.A.
WBGene00043992,-3.67911347976665,WBGene00043992,WBGene00043992,History: N.A.
WBGene00017630,-3.67357534665601,WBGene00017630,WBGene00017630,History: N.A.
WBGene00012671,-3.66948489618421,WBGene00012671,WBGene00012671,History: N.A.
WBGene00010449,-3.66847122982775,WBGene00010449,WBGene00010449,History: N.A.
WBGene00044268,-3.65006348920148,WBGene00044268,WBGene00044268,History: N.A.
WBGene00002020,-3.64363960875266,WBGene00002020,WBGene00002020,History: N.A.
WBGene00009957,-3.64052653095113,WBGene00009957,WBGene00009957,History: N.A.
WBGene00018439,-3.64036742422412,WBGene00018439,WBGene00018439,History: N.A.
WBGene00011575,-3.63552860430625,WBGene00011575,WBGene00011575,History: N.A.
WBGene00015913,-3.63423394177407,WBGene00015913,WBGene00015913,History: N.A.
WBGene00007079,-3.62101991402473,WBGene00007079,WBGene00007079,History: N.A.
WBGene00000219,-3.61898042409017,WBGene00000219,WBGene00000219,History: N.A.
WBGene00086555,-3.61638003793728,WBGene00086555,WBGene00086555,History: N.A.
WBGene00002019,-3.61455462987041,WBGene00002019,WBGene00002019,History: N.A.
WBGene00019420,-3.6097264497357,WBGene00019420,WBGene00019420,History: N.A.
WBGene00012911,-3.60643297657784,WBGene00012911,WBGene00012911,History: N.A.
WBGene00014121,-3.6033042506706,WBGene00014121,WBGene00014121,History: N.A.
WBGene00006930,-3.5820445136149,WBGene00006930,WBGene00006930,History: N.A.
WBGene00006927,-3.58047307410897,WBGene00006927,WBGene00006927,History: N.A.
WBGene00020450,-3.57282003594056,WBGene00020450,WBGene00020450,History: N.A.
WBGene00194747,-3.56772573218472,WBGene00194747,WBGene00194747,History: N.A.
WBGene00008858,-3.56097151927126,WBGene00008858,WBGene00008858,History: N.A.
WBGene00009635,-3.55755109347805,WBGene00009635,WBGene00009635,History: N.A.
WBGene00012554,-3.55416543782216,WBGene00012554,WBGene00012554,History: N.A.
