# Supplementary File 3,Sheet 11: Small RNAs significantly up-regulated 2 fold or greater in simr-1 mutant animals at 25ºC for 10 generations.
Gene name,log2FoldChange (relative to wt gen1),log2FoldChange (relative to wt gen10),Input,Suggested Match,History
WBGene00001876,2.13033403070436,1.18472340341802,WBGene00001876,WBGene00001876,History: N.A.
WBGene00017046,2.12986168039505,1.06563309447761,WBGene00017046,WBGene00017046,History: N.A.
WBGene00013419,2.09512745454952,1.88362274217415,WBGene00013419,WBGene00013419,History: N.A.
WBGene00019136,2.06968938156187,3.8343843405283,WBGene00019136,,History: N.A.. Remark: This gene was determined to be of Transposon in origin so has been suppressed from the protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
WBGene00018020,2.02362779931913,3.78821208053721,WBGene00018020,,History: N.A.. Remark: This gene was determined to be of Transposon in origin so has been suppressed from the protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
WBGene00013345,2.01789581792753,1.69325918711656,WBGene00013345,WBGene00013345,"History: Split into Y59A8B.25(WBGene00044794). History of WBGene00013345: Split into ""WBGene00044794"" on 2006-03-23"
WBGene00012423,1.98835493557303,1.89723792300236,WBGene00012423,WBGene00012423,History: N.A.
WBGene00009867,1.95035918296247,1.01682082988871,WBGene00009867,WBGene00009867,History: N.A.
WBGene00021577,1.92922450973012,3.91449624666856,WBGene00021577,,History: N.A.. Remark: This gene was determined to be of Transposon in origin so has been suppressed from the protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
WBGene00194682,1.89755713891192,2.79403498349145,WBGene00194682,WBGene00194682,History: N.A.
WBGene00189969,1.85449810118164,1.25411629805525,WBGene00189969,WBGene00189969,History: N.A.
WBGene00016303,1.71512266741944,1.06954258434102,WBGene00016303,WBGene00016303,History: N.A.
WBGene00198215,1.65845923894731,1.23804045093646,WBGene00198215,WBGene00198215,History: N.A.
WBGene00021808,1.65537495823984,1.71752068462085,WBGene00021808,WBGene00021808,History: N.A.
WBGene00003947,1.65257063064262,1.01437105712156,WBGene00003947,WBGene00003947,History: N.A.
WBGene00008974,1.62568015153862,1.34489487409206,WBGene00008974,WBGene00008974,History: N.A.
WBGene00001946,1.58524142778777,1.09566642137663,WBGene00001946,WBGene00001946,History: N.A.
WBGene00004747,1.573402663429,1.87168514789605,WBGene00004747,WBGene00004747,History: N.A.
WBGene00000057,1.55614499426508,3.41638372076381,WBGene00000057,WBGene00000057,History: N.A.
WBGene00016763,1.51030818336185,2.2229155784687,WBGene00016763,WBGene00016763,History: N.A.
WBGene00003951,1.40270159269469,1.07473743767151,WBGene00003951,WBGene00003951,History: N.A.
WBGene00022166,1.38799532413001,1.02751528241125,WBGene00022166,WBGene00022166,History: N.A.
WBGene00000804,1.38761601232848,1.02585562811791,WBGene00000804,WBGene00000804,History: N.A.
WBGene00020167,1.35657973282422,1.00481069686692,WBGene00020167,WBGene00020167,History: N.A.
WBGene00017974,1.31352694433449,1.0281091939553,WBGene00017974,WBGene00017974,History: N.A.
WBGene00013652,1.3016471322655,1.0098771132157,WBGene00013652,WBGene00013652,History: N.A.
WBGene00220117,1.28756975823112,1.04315598231961,WBGene00220117,WBGene00220117,History: N.A.
WBGene00006472,1.25116517986435,1.07194828218285,WBGene00006472,WBGene00006472,History: N.A.
WBGene00003040,1.21349865102695,1.38369334676671,WBGene00003040,WBGene00003040,History: N.A.
WBGene00013154,1.18692579702037,2.34100611808657,WBGene00013154,WBGene00013154,History: N.A.
WBGene00044726,1.17451225475065,2.56612117514918,WBGene00044726,WBGene00044726,History: N.A.
WBGene00008779,1.16029173120514,1.09462009964725,WBGene00008779,WBGene00008779,History: N.A.
WBGene00022060,1.11527609774173,1.14400546282899,WBGene00022060,WBGene00022060,History: N.A.
WBGene00004054,1.07492164825965,1.54369496245979,WBGene00004054,WBGene00004054,History: Renamed on 2014-12-04
WBGene00206530,1.0514700629156,1.60443448355359,WBGene00206530,WBGene00206530,History: N.A.
WBGene00007017,1.04898773356362,1.00208033946567,WBGene00007017,WBGene00007017,History: N.A.
WBGene00013221,1.04486590167461,1.38274458324572,WBGene00013221,WBGene00013221,History: N.A.
WBGene00021038,1.03115567586096,1.03644806479718,WBGene00021038,WBGene00021038,History: N.A.
WBGene00010451,1.00949574995526,2.82480666903566,WBGene00010451,WBGene00010451,History: N.A.
