# Supplementary File 5,Sheet 13: mRNAs significantly up-regulated 2 fold or greater in mut-16 mutant animals at 20ºC.
Gene name,log2FoldChange,Input,Suggested Match,History
WBGene00006409,6.18097480778339,WBGene00006409,WBGene00006409,History: N.A.
WBGene00013523,6.16119527443602,WBGene00013523,WBGene00013523,History: N.A.
WBGene00004901,6.15797725766783,WBGene00004901,WBGene00004901,History: N.A.
WBGene00022006,6.1528739020418,WBGene00022006,WBGene00022006,History: N.A.
WBGene00022007,6.1528739020418,WBGene00022007,WBGene00022007,History: N.A.
WBGene00014238,6.14745308164785,WBGene00014238,WBGene00014238,History: N.A.
WBGene00017853,6.13295291017609,WBGene00017853,WBGene00017853,History: N.A.
WBGene00015689,6.10615899544811,WBGene00015689,WBGene00015689,History: N.A.
WBGene00014129,6.10348614671614,WBGene00014129,WBGene00014129,History: N.A.
WBGene00009458,6.10316993115599,WBGene00009458,WBGene00009458,History: N.A.
WBGene00003465,6.10075487536946,WBGene00003465,WBGene00003465,History: N.A.
WBGene00044039,6.09683709543913,WBGene00044039,WBGene00044161,"History: Merged into ""WBGene00044161"" on 2017-03-03"
WBGene00014246,6.09411542309192,WBGene00014246,WBGene00014246,History: N.A.
WBGene00015696,6.09113047320812,WBGene00015696,WBGene00015696,History: N.A.
WBGene00006052,6.08785655971111,WBGene00006052,WBGene00006052,History: N.A.
WBGene00008659,6.08149430743395,WBGene00008659,WBGene00008659,History: N.A.
WBGene00009457,6.06532865869285,WBGene00009457,WBGene00009457,History: N.A.
WBGene00003432,6.06227135561786,WBGene00003432,WBGene00003432,History: N.A.
WBGene00003443,6.05937301844428,WBGene00003443,WBGene00003443,History: N.A.
WBGene00003438,6.05687477991588,WBGene00003438,WBGene00003438,History: N.A.
WBGene00020070,6.05330235201659,WBGene00020070,WBGene00020070,History: N.A.
WBGene00011401,6.05226759694682,WBGene00011401,WBGene00011401,"History: Split into T03F6.10(WBGene00185005). History of WBGene00011401: Split into ""WBGene00185005"" on 2009-02-27"
WBGene00019783,6.03412810034145,WBGene00019783,WBGene00019783,History: N.A.
WBGene00235297,6.03057748473765,WBGene00235297,WBGene00235297,History: N.A.
WBGene00011336,6.02479607565442,WBGene00011336,WBGene00011336,History: N.A.
WBGene00015820,6.02341247642722,WBGene00015820,WBGene00015820,History: N.A.
WBGene00003444,6.02227425858775,WBGene00003444,WBGene00003444,History: N.A.
WBGene00018336,6.0104693266566,WBGene00018336,WBGene00018336,History: N.A.
WBGene00003424,6.00612626111437,WBGene00003424,WBGene00003424,History: N.A.
WBGene00020841,6.00114901022558,WBGene00020841,WBGene00020841,History: N.A.
WBGene00007125,5.99371240173681,WBGene00007125,WBGene00007125,History: N.A.
WBGene00017114,5.98965529406707,WBGene00017114,WBGene00017114,History: N.A.
WBGene00022753,5.9839596181772,WBGene00022753,WBGene00022753,History: N.A.
WBGene00012010,5.97546361876492,WBGene00012010,WBGene00012010,History: N.A.
WBGene00007274,5.97510979208829,WBGene00007274,WBGene00007274,History: N.A.
WBGene00011617,5.97487496512559,WBGene00011617,WBGene00011617,History: N.A.
WBGene00003449,5.95093471902666,WBGene00003449,WBGene00003449,History: N.A.
WBGene00012855,5.95055317995305,WBGene00012855,WBGene00012855,History: N.A.
WBGene00022707,5.94532828385563,WBGene00022707,WBGene00022707,History: N.A.
WBGene00009941,5.94027856151006,WBGene00009941,WBGene00009941,History: N.A.
WBGene00019541,5.93310944727177,WBGene00019541,WBGene00019541,History: N.A.
WBGene00013152,5.92746890921534,WBGene00013152,WBGene00013152,History: N.A.
WBGene00044122,5.91474665610625,WBGene00044122,WBGene00044122,History: N.A.
WBGene00018120,5.91342726093502,WBGene00018120,WBGene00018120,History: N.A.
WBGene00018563,5.91073796159718,WBGene00018563,WBGene00018563,History: N.A.
WBGene00009682,5.90887562062584,WBGene00009682,WBGene00009682,History: N.A.
WBGene00004394,5.90563900639589,WBGene00004394,WBGene00004394,History: N.A.
WBGene00019070,5.90138152058748,WBGene00019070,WBGene00019070,History: N.A.
WBGene00009344,5.89537560541177,WBGene00009344,WBGene00009344,History: N.A.
WBGene00009592,5.88952401552072,WBGene00009592,WBGene00009592,History: N.A.
WBGene00017672,5.88415356238063,WBGene00017672,WBGene00017672,History: N.A.
WBGene00015094,5.87987172212654,WBGene00015094,WBGene00015094,History: N.A.
WBGene00020978,5.87510947559209,WBGene00020978,WBGene00020978,History: N.A.
WBGene00043743,5.86564963544965,WBGene00043743,WBGene00043743,History: Killed on 2004-10-04; Resurrected on 2005-06-22
WBGene00016742,5.86404155531015,WBGene00016742,WBGene00016742,History: N.A.
WBGene00013194,5.85599301996158,WBGene00013194,WBGene00013194,History: N.A.
WBGene00235293,5.85085022564273,WBGene00235293,WBGene00235293,History: N.A.
WBGene00020890,5.85022224569316,WBGene00020890,WBGene00020890,History: N.A.
WBGene00022876,5.83897698805174,WBGene00022876,WBGene00022876,History: N.A.
WBGene00009377,5.83626897167534,WBGene00009377,WBGene00009377,History: N.A.
WBGene00009269,5.83587195936711,WBGene00009269,WBGene00009269,History: N.A.
WBGene00077762,5.82677083047788,WBGene00077762,WBGene00077762,History: N.A.
WBGene00006053,5.82106237666354,WBGene00006053,WBGene00006053,History: N.A.
WBGene00015593,5.80690840517388,WBGene00015593,WBGene00015593,History: N.A.
WBGene00006040,5.79373784606805,WBGene00006040,WBGene00006040,History: N.A.
WBGene00017058,5.79026214271337,WBGene00017058,WBGene00017058,History: N.A.
WBGene00009759,5.78148177032378,WBGene00009759,WBGene00009759,History: N.A.
WBGene00012871,5.77208953792098,WBGene00012871,WBGene00012871,History: N.A.
WBGene00015024,5.76261583810929,WBGene00015024,WBGene00015024,History: N.A.
WBGene00194894,5.75899206051869,WBGene00194894,WBGene00194894,History: N.A.
WBGene00008063,5.75163530940407,WBGene00008063,WBGene00008063,History: N.A.
WBGene00018359,5.74887238329255,WBGene00018359,WBGene00018359,"History: Split into F42G8.18(WBGene00249816). History of WBGene00018359: Split into ""WBGene00249816"" on 2014-01-28"
WBGene00016054,5.74064868094232,WBGene00016054,WBGene00016054,History: N.A.
WBGene00255375,5.73198344303286,WBGene00255375,WBGene00255375,History: N.A.
WBGene00015907,5.73159347653373,WBGene00015907,WBGene00015907,History: N.A.
WBGene00010883,5.72574944043088,WBGene00010883,WBGene00010883,History: N.A.
WBGene00003456,5.72362554134549,WBGene00003456,WBGene00003456,History: N.A.
WBGene00012173,5.71842605699928,WBGene00012173,WBGene00012173,History: N.A.
WBGene00018134,5.71832225368632,WBGene00018134,WBGene00018134,History: N.A.
WBGene00206368,5.71790680920263,WBGene00206368,WBGene00206368,History: N.A.
WBGene00015997,5.71054014267859,WBGene00015997,WBGene00015997,History: N.A.
WBGene00017112,5.70648818474549,WBGene00017112,WBGene00017112,History: N.A.
WBGene00010100,5.70311023645337,WBGene00010100,WBGene00010100,History: N.A.
WBGene00009470,5.68372363924403,WBGene00009470,WBGene00009470,History: N.A.
WBGene00018648,5.6763682156053,WBGene00018648,WBGene00018648,History: N.A.
WBGene00007610,5.67070352550076,WBGene00007610,WBGene00007610,History: N.A.
WBGene00021880,5.66308392684217,WBGene00021880,WBGene00021880,History: N.A.
WBGene00016541,5.65182849163913,WBGene00016541,WBGene00016541,History: N.A.
WBGene00015422,5.6516633266943,WBGene00015422,WBGene00015422,History: N.A.
WBGene00014127,5.65029731852815,WBGene00014127,WBGene00014127,History: N.A.
WBGene00018926,5.64097265467748,WBGene00018926,WBGene00018926,History: N.A.
WBGene00008661,5.63842120393364,WBGene00008661,WBGene00008661,History: N.A.
WBGene00045050,5.63198748722481,WBGene00045050,WBGene00045050,History: N.A.
WBGene00010246,5.62457985643479,WBGene00010246,WBGene00010246,History: N.A.
WBGene00017175,5.61669552863347,WBGene00017175,WBGene00017175,History: N.A.
WBGene00016839,5.61644535966764,WBGene00016839,WBGene00016839,History: N.A.
WBGene00015331,5.5938100486775,WBGene00015331,WBGene00015331,History: N.A.
WBGene00018500,5.58374533452305,WBGene00018500,WBGene00018500,History: N.A.
WBGene00019920,5.58374533452305,WBGene00019920,WBGene00019920,History: N.A.
WBGene00008125,5.58251953517994,WBGene00008125,WBGene00008125,History: N.A.
WBGene00021650,5.57850140032984,WBGene00021650,WBGene00021650,History: N.A.
WBGene00010633,5.55780567888609,WBGene00010633,WBGene00010633,History: N.A.
WBGene00018526,5.55475881145585,WBGene00018526,WBGene00018526,History: N.A.
WBGene00003452,5.54106635968787,WBGene00003452,WBGene00003452,History: N.A.
WBGene00010486,5.54086454509048,WBGene00010486,WBGene00010486,History: N.A.
WBGene00007584,5.53698358109803,WBGene00007584,WBGene00007584,History: N.A.
WBGene00003468,5.53695098580446,WBGene00003468,WBGene00003468,History: N.A.
WBGene00005013,5.52644899263739,WBGene00005013,WBGene00005013,History: N.A.
WBGene00019410,5.52570830905517,WBGene00019410,WBGene00019410,History: N.A.
WBGene00009321,5.51299353290642,WBGene00009321,WBGene00009321,History: N.A.
WBGene00012741,5.5101869506104,WBGene00012741,WBGene00012741,History: N.A.
WBGene00011120,5.50851959697378,WBGene00011120,WBGene00011120,History: N.A.
WBGene00010249,5.50592617354383,WBGene00010249,WBGene00010249,History: N.A.
WBGene00021006,5.5046333975737,WBGene00021006,WBGene00021006,History: N.A.
WBGene00022760,5.50352327930256,WBGene00022760,WBGene00022760,History: N.A.
WBGene00013290,5.50243775636444,WBGene00013290,WBGene00013290,History: N.A.
WBGene00194711,5.50081351562739,WBGene00194711,WBGene00194711,History: N.A.
WBGene00020265,5.50050827455004,WBGene00020265,WBGene00020265,History: N.A.
