# Supplementary File 5,Sheet 4: mRNAs significantly down-regulated 2 fold or greater in simr-1 mutant animals at 25ºC for one generation.
Gene name,log2FoldChange,Input,Suggested Match,History
WBGene00011453,-3.7077687470492,WBGene00011453,WBGene00011453,History: N.A.
WBGene00016106,-3.70319914091091,WBGene00016106,WBGene00016106,History: N.A.
WBGene00022577,-3.69796648377463,WBGene00022577,WBGene00022577,History: N.A.
WBGene00001547,-3.69503036995013,WBGene00001547,WBGene00001547,History: Renamed on 2021-01-02
WBGene00019039,-3.69430573822257,WBGene00019039,WBGene00019039,History: N.A.
WBGene00007661,-3.69198944227187,WBGene00007661,WBGene00007661,"History: Split into pals-11(WBGene00044708). History of WBGene00007661: Split into ""WBGene00044708"" on 2006-01-13"
WBGene00014094,-3.68067973677159,WBGene00014094,WBGene00014094,History: N.A.
WBGene00015837,-3.6736036939037,WBGene00015837,WBGene00015837,History: N.A.
WBGene00012603,-3.66918463532005,WBGene00012603,WBGene00012603,History: N.A.
WBGene00018297,-3.64585777902294,WBGene00018297,WBGene00018297,History: N.A.
WBGene00013328,-3.64128668752331,WBGene00013328,WBGene00013328,History: N.A.
WBGene00044379,-3.63388935136105,WBGene00044379,WBGene00044379,History: N.A.
WBGene00017018,-3.63280585286529,WBGene00017018,WBGene00017018,History: N.A.
WBGene00044521,-3.62847315474466,WBGene00044521,WBGene00044521,History: N.A.
WBGene00009827,-3.62770097385322,WBGene00009827,WBGene00009827,History: N.A.
WBGene00011443,-3.62262313433965,WBGene00011443,WBGene00011443,History: N.A.
WBGene00235268,-3.61829543771322,WBGene00235268,WBGene00235268,History: N.A.
WBGene00017186,-3.6150220351464,WBGene00017186,WBGene00017186,History: N.A.
WBGene00021107,-3.6150220351464,WBGene00021107,WBGene00021107,History: N.A.
WBGene00000741,-3.61439706005585,WBGene00000741,WBGene00000741,History: N.A.
WBGene00020613,-3.61297677104866,WBGene00020613,WBGene00020613,History: N.A.
WBGene00017214,-3.61177234825378,WBGene00017214,WBGene00017214,History: N.A.
WBGene00014049,-3.6100132515774,WBGene00014049,WBGene00014049,History: N.A.
WBGene00007682,-3.60740297032242,WBGene00007682,WBGene00007682,History: N.A.
WBGene00015645,-3.59909484466651,WBGene00015645,WBGene00015645,History: N.A.
WBGene00009908,-3.59314162606998,WBGene00009908,WBGene00009908,History: N.A.
WBGene00004174,-3.58958361221841,WBGene00004174,WBGene00004174,History: Renamed on 2011-04-12
WBGene00007351,-3.5657080784807,WBGene00007351,WBGene00007351,History: N.A.
WBGene00000681,-3.55718426932292,WBGene00000681,WBGene00000681,History: N.A.
WBGene00020242,-3.55212867344192,WBGene00020242,WBGene00020242,History: N.A.
WBGene00014956,-3.55161907449546,WBGene00014956,WBGene00014956,History: N.A.
WBGene00008496,-3.54935946017918,WBGene00008496,WBGene00008496,History: N.A.
WBGene00044559,-3.548915971223,WBGene00044559,WBGene00044559,History: N.A.
WBGene00010212,-3.54563539680756,WBGene00010212,WBGene00010212,History: N.A.
WBGene00050906,-3.53661475805341,WBGene00050906,WBGene00050906,History: N.A.
WBGene00008323,-3.52931999654203,WBGene00008323,WBGene00008323,History: N.A.
WBGene00013410,-3.525060810336,WBGene00013410,WBGene00013410,History: N.A.
WBGene00189993,-3.52086011387455,WBGene00189993,WBGene00189993,History: N.A.
WBGene00044201,-3.51386592886044,WBGene00044201,WBGene00044201,History: N.A.
WBGene00013960,-3.51074876334207,WBGene00013960,WBGene00013960,History: N.A.
WBGene00022747,-3.51074042349875,WBGene00022747,WBGene00022747,History: N.A.
WBGene00009806,-3.51031582343554,WBGene00009806,WBGene00009806,"History: Split into F47B8.18(WBGene00219324). History of WBGene00009806: Split into ""WBGene00219324"" on 2011-12-19"
WBGene00000782,-3.50882558808041,WBGene00000782,WBGene00000782,History: N.A.
WBGene00015993,-3.49032761514375,WBGene00015993,WBGene00015993,History: N.A.
WBGene00020618,-3.46935924466699,WBGene00020618,WBGene00020618,History: N.A.
WBGene00015152,-3.46608607726344,WBGene00015152,WBGene00015152,History: N.A.
WBGene00002013,-3.46492154056294,WBGene00002013,WBGene00002013,History: Renamed on 2004-07-28
WBGene00019520,-3.46451627502279,WBGene00019520,WBGene00019520,History: N.A.
WBGene00002017,-3.46005476280864,WBGene00002017,WBGene00002017,History: N.A.
WBGene00005180,-3.45898133278083,WBGene00005180,WBGene00005180,History: N.A.
WBGene00001716,-3.45895533725491,WBGene00001716,WBGene00001716,History: N.A.
WBGene00194982,-3.45839709031268,WBGene00194982,WBGene00194982,History: N.A.
WBGene00018737,-3.44111989043413,WBGene00018737,WBGene00044621,"History: Merged into ""WBGene00044621"" on 2020-07-30. Remark: [2020-07-30T16:54:45.386Z WBPerson1983] Gene Merged into WBGene00044621: bus-5 confirmed as this sequenced loci also known as rml-2...F53B1.4 - name transferred to bus-5"
WBGene00194683,-3.44027531555974,WBGene00194683,WBGene00194683,History: N.A.
WBGene00013655,-3.43949357931433,WBGene00013655,WBGene00013655,History: N.A.
WBGene00012429,-3.42072945058732,WBGene00012429,WBGene00012429,History: N.A.
WBGene00001119,-3.41722234398522,WBGene00001119,WBGene00001119,History: N.A.
WBGene00044387,-3.41608626626991,WBGene00044387,WBGene00044387,History: N.A.
WBGene00008150,-3.41160418298418,WBGene00008150,WBGene00008150,History: N.A.
WBGene00004017,-3.41123672351321,WBGene00004017,WBGene00004017,History: N.A.
WBGene00019331,-3.40673385386303,WBGene00019331,WBGene00019331,History: N.A.
WBGene00010594,-3.40228561702746,WBGene00010594,WBGene00010594,History: N.A.
WBGene00007916,-3.39833300114816,WBGene00007916,WBGene00007916,History: N.A.
WBGene00022432,-3.39801380772974,WBGene00022432,WBGene00022432,History: N.A.
WBGene00007229,-3.37239154687959,WBGene00007229,WBGene00007229,History: N.A.
WBGene00010857,-3.36970260714902,WBGene00010857,WBGene00010857,History: N.A.
WBGene00008294,-3.36501442749591,WBGene00008294,WBGene00008294,History: N.A.
WBGene00018315,-3.36414405927981,WBGene00018315,WBGene00018315,"History: Split into F41H10.1(WBGene00018314). History of WBGene00018315: Split into ""WBGene00018314"" on 2014-06-11"
WBGene00020976,-3.36298288376976,WBGene00020976,WBGene00020976,History: N.A.
WBGene00020626,-3.35387003800271,WBGene00020626,WBGene00020626,History: N.A.
WBGene00016242,-3.34950095576093,WBGene00016242,WBGene00016242,History: N.A.
WBGene00007800,-3.3493367912001,WBGene00007800,WBGene00007800,History: N.A.
WBGene00010790,-3.34897678609176,WBGene00010790,WBGene00010790,History: Renamed on 2004-08-25; Renamed on 2021-12-09
WBGene00009155,-3.34261047177111,WBGene00009155,WBGene00009155,History: N.A.
WBGene00044237,-3.34163722318605,WBGene00044237,WBGene00044237,History: N.A.
WBGene00044534,-3.33599237001957,WBGene00044534,WBGene00044534,History: N.A.
WBGene00012779,-3.3177338858137,WBGene00012779,WBGene00012779,History: N.A.
WBGene00219298,-3.31464881871629,WBGene00219298,WBGene00219298,History: N.A.
WBGene00004998,-3.30543454152434,WBGene00004998,WBGene00004998,History: N.A.
WBGene00009791,-3.30138675767445,WBGene00009791,WBGene00009791,History: N.A.
WBGene00013852,-3.2861475982931,WBGene00013852,WBGene00013852,History: N.A.
WBGene00018042,-3.2821887734431,WBGene00018042,WBGene00018042,History: N.A.
WBGene00008302,-3.25079813492698,WBGene00008302,WBGene00008302,History: N.A.
WBGene00202504,-3.24872730892387,WBGene00202504,WBGene00202504,History: N.A.
WBGene00019931,-3.24134714813399,WBGene00019931,WBGene00019931,History: N.A.
WBGene00194713,-3.24061198822435,WBGene00194713,WBGene00194713,History: N.A.
WBGene00000745,-3.2388390658025,WBGene00000745,WBGene00000745,History: N.A.
WBGene00005582,-3.23444188421275,WBGene00005582,WBGene00005582,History: N.A.
WBGene00020580,-3.23345774288757,WBGene00020580,WBGene00020580,History: N.A.
WBGene00000213,-3.23057660705455,WBGene00000213,WBGene00000213,History: N.A.
WBGene00008376,-3.22937568651781,WBGene00008376,WBGene00008376,History: N.A.
WBGene00006947,-3.22805875993436,WBGene00006947,WBGene00006947,History: N.A.
WBGene00002015,-3.21792914906921,WBGene00002015,WBGene00002015,History: N.A.
WBGene00006175,-3.2176042309114,WBGene00006175,WBGene00006175,History: N.A.
WBGene00009691,-3.20304740034464,WBGene00009691,WBGene00009691,History: N.A.
WBGene00175027,-3.19956551506589,WBGene00175027,WBGene00175027,History: N.A.
WBGene00021999,-3.19821488477852,WBGene00021999,WBGene00021999,History: N.A.
WBGene00005228,-3.19098724256962,WBGene00005228,WBGene00005228,History: N.A.
WBGene00017998,-3.18535657892222,WBGene00017998,WBGene00017998,History: N.A.
WBGene00005181,-3.17424016912219,WBGene00005181,WBGene00005181,History: N.A.
WBGene00206521,-3.17116166916815,WBGene00206521,WBGene00206521,History: N.A.
WBGene00045356,-3.15703585299702,WBGene00045356,WBGene00045356,History: N.A.
WBGene00018573,-3.14898856911757,WBGene00018573,WBGene00018573,History: N.A.
WBGene00045269,-3.14410099342548,WBGene00045269,WBGene00045269,History: N.A.
WBGene00044564,-3.14182414773207,WBGene00044564,WBGene00044564,History: N.A.
WBGene00001720,-3.14168326107811,WBGene00001720,WBGene00001720,History: N.A.
WBGene00004002,-3.13458924500035,WBGene00004002,WBGene00004002,History: N.A.
WBGene00017937,-3.12718273400507,WBGene00017937,WBGene00017937,History: N.A.
WBGene00044206,-3.1265546353967,WBGene00044206,WBGene00044206,History: N.A.
WBGene00012604,-3.11623092506591,WBGene00012604,WBGene00012604,History: N.A.
WBGene00009355,-3.11415887930334,WBGene00009355,WBGene00009355,History: N.A.
WBGene00000013,-3.10830653817218,WBGene00000013,WBGene00000013,History: N.A.
WBGene00008301,-3.10623909558501,WBGene00008301,WBGene00008301,"History: Split into pals-37(WBGene00138721). History of WBGene00008301: Split into ""WBGene00138721"" on 2008-09-25; Renamed on 2016-10-26"
WBGene00003473,-3.1051967690674,WBGene00003473,WBGene00003473,History: N.A.
WBGene00007425,-3.10023766530687,WBGene00007425,WBGene00007425,History: N.A.
WBGene00044724,-3.09747519054056,WBGene00044724,WBGene00044724,History: N.A.
WBGene00012433,-3.09745974688805,WBGene00012433,WBGene00012433,History: N.A.
WBGene00016924,-3.09338123672257,WBGene00016924,WBGene00016924,"History: Split into C54F6.20(WBGene00271796). History of WBGene00016924: Split into ""WBGene00271796"" on 2017-09-21"
WBGene00002018,-3.09151082227757,WBGene00002018,WBGene00002018,History: N.A.
WBGene00044787,-3.08775308930071,WBGene00044787,WBGene00044787,History: N.A.
WBGene00009213,-3.08532657663014,WBGene00009213,WBGene00009213,History: Renamed on 2004-08-25
WBGene00044463,-3.07916842528775,WBGene00044463,WBGene00044463,History: N.A.
WBGene00015884,-3.07542819030587,WBGene00015884,WBGene00015884,History: N.A.
WBGene00021587,-3.07401653158297,WBGene00021587,WBGene00021587,History: N.A.
WBGene00021072,-3.0736835975351,WBGene00021072,WBGene00021072,History: N.A.
WBGene00011948,-3.06328533059247,WBGene00011948,WBGene00011948,History: N.A.
