# Supplementary File 5,Sheet 5: mRNAs significantly up-regulated 2 fold or greater in simr-1 mutant animals at 25ºC for one generation.
Gene name,log2FoldChange,Input,Suggested Match,History
WBGene00206482,3.39000477005068,WBGene00206482,WBGene00206482,History: N.A.
WBGene00007147,3.38190380606587,WBGene00007147,WBGene00007147,History: N.A.
WBGene00020961,3.38162169022951,WBGene00020961,WBGene00020961,History: N.A.
WBGene00017632,3.37236531705362,WBGene00017632,WBGene00017632,History: N.A.
WBGene00016713,3.36467281266098,WBGene00016713,WBGene00016713,History: N.A.
WBGene00009300,3.27220127716629,WBGene00009300,WBGene00009300,History: N.A.
WBGene00008495,3.26833172569433,WBGene00008495,WBGene00008495,History: N.A.
WBGene00009824,3.26784395429796,WBGene00009824,WBGene00009824,History: N.A.
WBGene00011979,3.25832561909224,WBGene00011979,WBGene00011979,History: N.A.
WBGene00012490,3.2574100863018,WBGene00012490,WBGene00012490,History: N.A.
WBGene00019044,3.253140239425,WBGene00019044,WBGene00019044,History: N.A.
WBGene00004353,3.24833995661177,WBGene00004353,WBGene00004353,History: N.A.
WBGene00014771,3.22601450399171,WBGene00014771,WBGene00014771,History: N.A.
WBGene00003573,3.22460051666162,WBGene00003573,WBGene00003573,History: N.A.
WBGene00022237,3.22388684751253,WBGene00022237,WBGene00022237,History: N.A.
WBGene00017471,3.20512697229052,WBGene00017471,WBGene00017471,History: N.A.
WBGene00044439,3.19713689541524,WBGene00044439,WBGene00044439,History: N.A.
WBGene00021187,3.18081345685285,WBGene00021187,WBGene00021187,History: N.A.
WBGene00012055,3.1761317674916,WBGene00012055,WBGene00012055,History: N.A.
WBGene00219279,3.17560181876689,WBGene00219279,WBGene00219279,History: N.A.
WBGene00194675,3.16983755378999,WBGene00194675,WBGene00194675,History: N.A.
WBGene00017407,3.16822750605236,WBGene00017407,WBGene00017407,History: N.A.
WBGene00016180,3.16414961227947,WBGene00016180,WBGene00016180,History: N.A.
