# Supplementary File 3,Sheet 13: Small RNAs significantly up-regulated 2 fold or greater in mut-16 mutant animals at 20ºC.
Gene name,log2FoldChange,Input,Suggested Match,History
WBGene00014468,1.97120863695672,WBGene00014468,WBGene00014468,History: N.A.
WBGene00023202,1.94580158208574,WBGene00023202,WBGene00023202,History: N.A.
WBGene00014469,1.89351485158028,WBGene00014469,WBGene00014469,History: N.A.
WBGene00014320,1.88887839279767,WBGene00014320,WBGene00014320,History: N.A.
WBGene00023181,1.83613867972307,WBGene00023181,WBGene00023181,History: N.A.
WBGene00023179,1.82988277428141,WBGene00023179,WBGene00023179,History: N.A.
WBGene00009937,1.72979789502399,WBGene00009937,WBGene00009937,History: N.A.
WBGene00011435,1.71097911091939,WBGene00011435,WBGene00011435,History: N.A.
WBGene00023203,1.6972464585713,WBGene00023203,WBGene00023203,History: N.A.
WBGene00014608,1.66092626123669,WBGene00014608,WBGene00014608,History: N.A.
WBGene00202407,1.65739273134836,WBGene00202407,WBGene00202407,History: N.A.
WBGene00014466,1.64617007181179,WBGene00014466,WBGene00014466,History: N.A.
WBGene00010053,1.62471552165106,WBGene00010053,WBGene00010053,History: N.A.
WBGene00014476,1.60706893335747,WBGene00014476,WBGene00014476,History: N.A.
WBGene00014017,1.59838404501677,WBGene00014017,WBGene00014017,History: N.A.
WBGene00023063,1.59149214225458,WBGene00023063,WBGene00023063,History: N.A.
WBGene00023390,1.58673372231809,WBGene00023390,WBGene00023390,History: N.A.
WBGene00201655,1.54892256359136,WBGene00201655,WBGene00201655,History: N.A.
WBGene00020447,1.53694685417858,WBGene00020447,WBGene00020447,History: N.A.
WBGene00195016,1.51144180266375,WBGene00195016,WBGene00195016,History: N.A.
WBGene00022972,1.45773812881207,WBGene00022972,WBGene00022972,History: N.A.
WBGene00010431,1.45262595677682,WBGene00010431,WBGene00010431,History: N.A.
WBGene00008170,1.42339882289433,WBGene00008170,WBGene00008170,History: N.A.
WBGene00023139,1.42027362612688,WBGene00023139,WBGene00023139,History: N.A.
WBGene00045119,1.41835162920411,WBGene00045119,WBGene00045119,History: N.A.
WBGene00022916,1.40611023279078,WBGene00022916,WBGene00022916,History: N.A.
WBGene00009940,1.4012032171041,WBGene00009940,WBGene00009940,History: N.A.
WBGene00022452,1.39937472159506,WBGene00022452,WBGene00022452,History: N.A.
WBGene00007752,1.39239585457727,WBGene00007752,WBGene00007752,"History: Split into C26H9A.4(WBGene00303042). History of WBGene00007752: Split into ""WBGene00303042"" on 2018-03-02"
WBGene00001946,1.39159563211529,WBGene00001946,WBGene00001946,History: N.A.
WBGene00195017,1.39135083563495,WBGene00195017,WBGene00195017,History: N.A.
WBGene00001309,1.37937620611214,WBGene00001309,WBGene00001309,History: N.A.
WBGene00009245,1.37570248291118,WBGene00009245,WBGene00009245,History: Renamed on 2009-04-22
WBGene00013113,1.37177318273496,WBGene00013113,WBGene00013113,History: N.A.
WBGene00004380,1.37050736291787,WBGene00004380,WBGene00004380,History: N.A.
WBGene00195813,1.36296780261552,WBGene00195813,WBGene00195813,History: N.A.
WBGene00009182,1.34100958447091,WBGene00009182,WBGene00009182,"History: Split into dsb-2(WBGene00194892). History of WBGene00009182: Split into ""WBGene00194892"" on 2009-12-08"
WBGene00201617,1.33587695382084,WBGene00201617,WBGene00201617,History: N.A.
WBGene00023147,1.33029946615968,WBGene00023147,WBGene00023147,History: N.A.
WBGene00018230,1.32542946140095,WBGene00018230,WBGene00018230,History: N.A.
WBGene00044891,1.31985259294026,WBGene00044891,WBGene00044891,History: N.A.
WBGene00198814,1.31978683741092,WBGene00198814,WBGene00198814,History: N.A.
WBGene00014058,1.31565383720546,WBGene00014058,WBGene00014058,History: N.A.
WBGene00012772,1.31074064762775,WBGene00012772,WBGene00012772,History: N.A.
WBGene00013345,1.29754976107587,WBGene00013345,WBGene00013345,"History: Split into Y59A8B.25(WBGene00044794). History of WBGene00013345: Split into ""WBGene00044794"" on 2006-03-23"
WBGene00012600,1.29394236823496,WBGene00012600,WBGene00012600,History: N.A.
WBGene00006648,1.26506983980904,WBGene00006648,WBGene00006648,History: N.A.
WBGene00013220,1.25651134812164,WBGene00013220,WBGene00013220,History: N.A.
WBGene00006529,1.25295007069186,WBGene00006529,WBGene00006529,History: N.A.
WBGene00012474,1.25171780347054,WBGene00012474,WBGene00012474,History: N.A.
WBGene00014287,1.25003449301493,WBGene00014287,WBGene00014287,History: N.A.
WBGene00005014,1.24860052533671,WBGene00005014,WBGene00005014,History: N.A.
WBGene00007977,1.24324578668788,WBGene00007977,WBGene00007977,History: Renamed on 2021-12-09
WBGene00015251,1.23748097396987,WBGene00015251,WBGene00015251,History: N.A.
WBGene00015205,1.23746811232986,WBGene00015205,WBGene00015205,History: N.A.
WBGene00044947,1.23423610241564,WBGene00044947,WBGene00044947,History: N.A.
WBGene00197415,1.21897964349007,WBGene00197415,WBGene00197415,History: N.A.
WBGene00014460,1.20853147718033,WBGene00014460,WBGene00014460,History: N.A.
WBGene00000830,1.20602272395857,WBGene00000830,WBGene00000830,History: N.A.
WBGene00199612,1.19665530463318,WBGene00199612,WBGene00199612,History: N.A.
WBGene00001950,1.1920632274891,WBGene00001950,WBGene00001950,History: N.A.
WBGene00008143,1.19018868634742,WBGene00008143,WBGene00008143,History: N.A.
WBGene00004512,1.18858267057698,WBGene00004512,WBGene00004512,History: N.A.
WBGene00004798,1.18835407347063,WBGene00004798,WBGene00004798,History: N.A.
WBGene00020843,1.18714935076708,WBGene00020843,WBGene00020843,History: N.A.
WBGene00001590,1.1866048436956,WBGene00001590,WBGene00001590,"History: Split into gip-2(WBGene00044008). History of WBGene00001590: Split into ""WBGene00044008"" on 2004-11-29"
WBGene00045483,1.18570731359124,WBGene00045483,WBGene00045483,History: N.A.
WBGene00021628,1.17839933539318,WBGene00021628,WBGene00021628,"History: Split into Y47D9A.7(WBGene00303090). History of WBGene00021628: Split into ""WBGene00303090"" on 2018-03-02"
WBGene00006434,1.17461691276048,WBGene00006434,WBGene00006434,History: N.A.
WBGene00012674,1.16983770155816,WBGene00012674,WBGene00012674,History: N.A.
WBGene00007476,1.16584078090223,WBGene00007476,WBGene00007476,History: N.A.
WBGene00013432,1.16541639290036,WBGene00013432,WBGene00013432,History: N.A.
WBGene00019692,1.16461323301825,WBGene00019692,WBGene00019692,History: Renamed on 2017-12-07
WBGene00007826,1.14816233666982,WBGene00007826,WBGene00007826,History: N.A.
WBGene00013431,1.14627265641627,WBGene00013431,WBGene00013431,History: N.A.
WBGene00010908,1.13972435953479,WBGene00010908,WBGene00010908,History: Renamed on 2018-03-19
WBGene00045168,1.13733837788348,WBGene00045168,WBGene00045168,History: N.A.
WBGene00000766,1.13324686864749,WBGene00000766,WBGene00000766,History: N.A.
WBGene00003947,1.13312923513964,WBGene00003947,WBGene00003947,History: N.A.
WBGene00007385,1.13215858695784,WBGene00007385,WBGene00007385,History: N.A.
WBGene00021883,1.12975637447075,WBGene00021883,WBGene00021883,History: N.A.
WBGene00021038,1.12372020700078,WBGene00021038,WBGene00021038,History: N.A.
WBGene00004513,1.12239979669827,WBGene00004513,WBGene00004513,History: N.A.
WBGene00007010,1.12218700352988,WBGene00007010,WBGene00007010,History: N.A.
WBGene00004915,1.12188644122612,WBGene00004915,WBGene00004915,History: N.A.
WBGene00021855,1.12035167643647,WBGene00021855,WBGene00021855,History: N.A.
WBGene00000976,1.1187262516277,WBGene00000976,WBGene00000976,History: N.A.
WBGene00197602,1.11792174929519,WBGene00197602,WBGene00197602,History: N.A.
WBGene00021763,1.11748783869883,WBGene00021763,WBGene00021763,History: N.A.
WBGene00219627,1.11501479496444,WBGene00219627,WBGene00219627,History: N.A.
WBGene00045315,1.11032832135942,WBGene00045315,WBGene00045315,History: N.A.
WBGene00011410,1.10735951020518,WBGene00011410,WBGene00011410,History: N.A.
WBGene00004419,1.10422593255126,WBGene00004419,WBGene00004419,History: Renamed on 2005-03-17
WBGene00017373,1.10198707908337,WBGene00017373,WBGene00017373,History: N.A.
WBGene00021681,1.09258057760521,WBGene00021681,WBGene00021681,History: N.A.
WBGene00006918,1.08836667681388,WBGene00006918,WBGene00006918,History: N.A.
WBGene00010363,1.08772700329781,WBGene00010363,WBGene00010363,"History: Split into H04D03.6(WBGene00194861). History of WBGene00010363: Split into ""WBGene00194861"" on 2009-11-16"
WBGene00012362,1.08536908691033,WBGene00012362,WBGene00012362,History: N.A.
WBGene00001682,1.07733825720868,WBGene00001682,WBGene00001682,History: N.A.
WBGene00009064,1.07720593396199,WBGene00009064,WBGene00009064,History: N.A.
WBGene00021366,1.0753457873879,WBGene00021366,WBGene00021366,History: N.A.
WBGene00021035,1.07502595935287,WBGene00021035,WBGene00021035,History: N.A.
WBGene00008920,1.07291208523711,WBGene00008920,WBGene00008920,History: N.A.
WBGene00012982,1.06896431588129,WBGene00012982,WBGene00012982,History: N.A.
WBGene00021748,1.06787244184726,WBGene00021748,WBGene00021748,History: N.A.
WBGene00022127,1.06731556589483,WBGene00022127,WBGene00022127,History: N.A.
WBGene00021312,1.06646568127565,WBGene00021312,WBGene00021312,History: N.A.
WBGene00010260,1.06630918652159,WBGene00010260,WBGene00010260,History: N.A.
WBGene00007539,1.06194051828236,WBGene00007539,WBGene00007539,History: N.A.
WBGene00007171,1.06193339043982,WBGene00007171,WBGene00007171,History: N.A.
