# Supplementary File 5,Sheet 6: mRNAs significantly down-regulated 2 fold or greater in simr-1 mutant animals at 25ºC for two generations.
Gene name,log2FoldChange (relative to wt gen1),log2FoldChange (relative to wt gen2),Input,Suggested Match,History
WBGene00008862,-1.55296428854618,-1.61671883655316,WBGene00008862,WBGene00008862,History: N.A.
WBGene00004855,-1.55292510974913,-1.58786315199966,WBGene00004855,WBGene00004855,History: N.A.
WBGene00012212,-1.54438569739602,-1.36324381444266,WBGene00012212,WBGene00012212,History: N.A.
WBGene00008113,-1.54222843967439,-1.36024268072597,WBGene00008113,WBGene00008113,History: N.A.
WBGene00012237,-1.54159722095928,-1.05114124973015,WBGene00012237,WBGene00012237,History: N.A.
WBGene00269355,-1.53982781239896,-1.0571856816365,WBGene00269355,WBGene00269355,History: N.A.
WBGene00007097,-1.53113212954216,-2.87491973304187,WBGene00007097,WBGene00007097,History: N.A.
WBGene00045261,-1.53098274690046,-1.34359049034349,WBGene00045261,WBGene00045261,History: N.A.
WBGene00009295,-1.53005576819371,-1.01398686594724,WBGene00009295,WBGene00009295,History: N.A.
WBGene00235094,-1.5293387498186,-1.31469929638745,WBGene00235094,WBGene00235094,History: N.A.
WBGene00021339,-1.52627561676073,-1.31532422642172,WBGene00021339,WBGene00021339,History: N.A.
WBGene00018521,-1.52032749239339,-1.64194708844012,WBGene00018521,WBGene00018521,History: N.A.
WBGene00086568,-1.51830098505208,-1.63666076355259,WBGene00086568,WBGene00086568,History: N.A.
WBGene00020455,-1.51812515247038,-1.18963742965717,WBGene00020455,WBGene00020455,History: N.A.
WBGene00005228,-1.51774834647527,-1.60280063989785,WBGene00005228,WBGene00005228,History: N.A.
WBGene00017018,-1.51058686232808,-1.16043186960287,WBGene00017018,WBGene00017018,History: N.A.
WBGene00023345,-1.51009910616098,-1.33334561393379,WBGene00023345,WBGene00023345,History: N.A.
WBGene00011052,-1.50553214740429,-1.77803455611696,WBGene00011052,WBGene00011052,History: N.A.
WBGene00138721,-1.50407922271808,-1.96939402622144,WBGene00138721,WBGene00138721,History: N.A.
WBGene00018273,-1.50061394759136,-1.48672765338716,WBGene00018273,WBGene00018273,History: N.A.
WBGene00021256,-1.49704834954854,-1.21469113937496,WBGene00021256,WBGene00021256,History: N.A.
WBGene00045268,-1.49349002647988,-1.43138451139353,WBGene00045268,WBGene00045268,History: N.A.
WBGene00020946,-1.48899747734635,-2.91441120287059,WBGene00020946,WBGene00020946,History: N.A.
WBGene00011812,-1.488228740018,-1.3583771099903,WBGene00011812,WBGene00011812,History: N.A.
WBGene00020183,-1.48041465762544,-1.17050885550611,WBGene00020183,WBGene00020183,History: N.A.
WBGene00002052,-1.47005864504542,-1.80507800744783,WBGene00002052,WBGene00002052,History: N.A.
WBGene00016193,-1.46950360031305,-1.00681104392631,WBGene00016193,WBGene00016193,History: N.A.
WBGene00015055,-1.46715694478839,-1.32094511425543,WBGene00015055,WBGene00015055,History: N.A.
WBGene00013763,-1.45575588391181,-1.09990344581524,WBGene00013763,WBGene00013763,History: N.A.
WBGene00011672,-1.45449330843756,-1.11864952205979,WBGene00011672,WBGene00011672,History: N.A.
WBGene00018295,-1.45416305000268,-1.0997128089511,WBGene00018295,WBGene00018295,History: N.A.
