# Supplementary File 3,Sheet 3. Small RNAs significantly up-regulated 2 fold or greater in simr-1 mutant animals at 20ºC.
Gene name,log2FoldChange,Input,Suggested Match,History
WBGene00015987,1.69578023192977,WBGene00015987,WBGene00015987,History: N.A.
WBGene00219800,1.69196042335228,WBGene00219800,WBGene00219800,History: N.A.
WBGene00015344,1.66179573517144,WBGene00015344,WBGene00015344,History: N.A.
WBGene00012423,1.66118018247135,WBGene00012423,WBGene00012423,History: N.A.
WBGene00006561,1.65562252741693,WBGene00006561,WBGene00006561,History: N.A.
WBGene00004357,1.64256103564238,WBGene00004357,WBGene00004357,History: N.A.
WBGene00017461,1.64075046396233,WBGene00017461,WBGene00017461,History: N.A.
WBGene00001888,1.62791655978522,WBGene00001888,WBGene00001888,History: N.A.
WBGene00206421,1.62630801965785,WBGene00206421,WBGene00206421,History: N.A.
WBGene00017080,1.61393269399922,WBGene00017080,WBGene00017080,History: N.A.
WBGene00009370,1.61028243751534,WBGene00009370,WBGene00009370,History: N.A.
WBGene00016059,1.60680305668085,WBGene00016059,WBGene00016059,History: N.A.
WBGene00013419,1.60617590294816,WBGene00013419,WBGene00013419,History: N.A.
WBGene00000368,1.56423578299393,WBGene00000368,WBGene00000368,History: Renamed on 2015-03-05
WBGene00011205,1.56066118274483,WBGene00011205,WBGene00011205,History: N.A.
WBGene00196542,1.54606245843512,WBGene00196542,WBGene00196542,History: N.A.
WBGene00009713,1.521722190804,WBGene00009713,WBGene00009713,History: N.A.
WBGene00021473,1.51892179744011,WBGene00021473,WBGene00021473,History: N.A.
WBGene00206422,1.51570474163719,WBGene00206422,WBGene00206422,History: N.A.
WBGene00013242,1.50673698269076,WBGene00013242,WBGene00013242,History: N.A.
WBGene00001910,1.50287131683437,WBGene00001910,WBGene00001910,History: N.A.
WBGene00023181,1.49671562579678,WBGene00023181,WBGene00023181,History: N.A.
WBGene00021799,1.48405419392523,WBGene00021799,WBGene00021799,History: N.A.
WBGene00001880,1.48001253510005,WBGene00001880,WBGene00001880,History: N.A.
WBGene00019915,1.46089611869944,WBGene00019915,WBGene00019915,History: N.A.
WBGene00001179,1.44910900340472,WBGene00001179,WBGene00001179,History: N.A.
WBGene00012198,1.44808661608549,WBGene00012198,WBGene00012198,History: N.A.
WBGene00010769,1.44402624506099,WBGene00010769,WBGene00010769,History: Renamed on 2004-08-25
WBGene00022213,1.43384100721298,WBGene00022213,WBGene00022213,History: N.A.
WBGene00000140,1.42978955100735,WBGene00000140,WBGene00000140,History: N.A.
WBGene00021107,1.42965107692545,WBGene00021107,WBGene00021107,History: N.A.
WBGene00021209,1.41581748235481,WBGene00021209,WBGene00021209,History: N.A.
WBGene00006819,1.4118615782409,WBGene00006819,WBGene00006819,History: N.A.
WBGene00012100,1.40423039219614,WBGene00012100,WBGene00012100,History: N.A.
WBGene00001883,1.39971513753189,WBGene00001883,WBGene00001883,History: N.A.
WBGene00021819,1.39844094754777,WBGene00021819,WBGene00021819,History: N.A.
WBGene00017186,1.39157821646278,WBGene00017186,WBGene00017186,History: N.A.
WBGene00003599,1.38751809458519,WBGene00003599,WBGene00003599,History: N.A.
WBGene00001900,1.36524281301972,WBGene00001900,WBGene00001900,History: N.A.
WBGene00004751,1.34742044073179,WBGene00004751,WBGene00004751,History: N.A.
WBGene00001884,1.34060349942402,WBGene00001884,WBGene00001884,History: N.A.
WBGene00010370,1.33812075924371,WBGene00010370,WBGene00010370,History: N.A.
WBGene00021939,1.33215942456762,WBGene00021939,WBGene00021939,History: N.A.
WBGene00001916,1.32828990896255,WBGene00001916,WBGene00001916,History: N.A.
WBGene00001887,1.32497752147664,WBGene00001887,WBGene00001887,History: N.A.
WBGene00019748,1.32471308217333,WBGene00019748,WBGene00019748,History: N.A.
WBGene00219399,1.31998979180239,WBGene00219399,WBGene00219399,History: N.A.
WBGene00045167,1.31841486640823,WBGene00045167,WBGene00045167,History: N.A.
WBGene00004053,1.27935338033086,WBGene00004053,WBGene00004053,History: Renamed on 2014-11-18
WBGene00002182,1.27419051059563,WBGene00002182,WBGene00002182,History: N.A.
WBGene00012564,1.26963895469022,WBGene00012564,WBGene00012564,History: N.A.
WBGene00045170,1.26308469788424,WBGene00045170,WBGene00045170,History: N.A.
WBGene00000034,1.26055551886713,WBGene00000034,WBGene00000034,History: N.A.
WBGene00009299,1.24810194832974,WBGene00009299,WBGene00009299,History: N.A.
WBGene00016995,1.24668525258244,WBGene00016995,WBGene00016995,History: N.A.
WBGene00000685,1.24533855035042,WBGene00000685,WBGene00000685,History: N.A.
WBGene00018145,1.24209703973948,WBGene00018145,WBGene00018145,History: N.A.
WBGene00011059,1.2364683980421,WBGene00011059,WBGene00011059,History: N.A.
WBGene00044461,1.23030669353277,WBGene00044461,WBGene00044461,History: N.A.
WBGene00019513,1.21739957070594,WBGene00019513,WBGene00019513,History: N.A.
WBGene00010756,1.21419370947934,WBGene00010756,WBGene00010756,History: N.A.
WBGene00196066,1.21049773239385,WBGene00196066,WBGene00196066,History: N.A.
WBGene00018664,1.20979937838326,WBGene00018664,WBGene00018664,History: N.A.
WBGene00001394,1.20924289372576,WBGene00001394,WBGene00001394,History: N.A.
WBGene00045169,1.20612725524133,WBGene00045169,WBGene00045169,History: N.A.
WBGene00021909,1.19526650687055,WBGene00021909,WBGene00021909,"History: Split into Y55B1BL.2(WBGene00303093). History of WBGene00021909: Split into ""WBGene00303093"" on 2018-03-02"
WBGene00013358,1.18846618046126,WBGene00013358,WBGene00013358,History: N.A.
WBGene00007139,1.18715417073879,WBGene00007139,WBGene00007139,History: N.A.
WBGene00001915,1.17923509670793,WBGene00001915,WBGene00001915,History: N.A.
WBGene00007675,1.17642012086157,WBGene00007675,WBGene00007675,History: N.A.
WBGene00014420,1.17438804119672,WBGene00014420,WBGene00014420,History: N.A.
WBGene00006777,1.16477099461089,WBGene00006777,WBGene00006777,History: Renamed on 2008-02-06
WBGene00013001,1.15902645061788,WBGene00013001,WBGene00013001,"History: Split into Y48E1B.17(WBGene00303002). History of WBGene00013001: Split into ""WBGene00303002"" on 2018-03-06"
WBGene00021333,1.15796222332645,WBGene00021333,WBGene00021333,History: N.A.
WBGene00007779,1.14776697150432,WBGene00007779,WBGene00007779,History: N.A.
WBGene00002263,1.14622146136401,WBGene00002263,WBGene00002263,History: N.A.
WBGene00013162,1.14273736787678,WBGene00013162,WBGene00013162,History: N.A.
WBGene00189952,1.14106499410188,WBGene00189952,WBGene00189952,History: N.A.
WBGene00235377,1.13903050405026,WBGene00235377,WBGene00235377,History: N.A.
WBGene00001940,1.1340203568106,WBGene00001940,WBGene00001940,History: N.A.
WBGene00004809,1.12535370279347,WBGene00004809,WBGene00004809,History: N.A.
WBGene00017459,1.10398316816954,WBGene00017459,WBGene00017459,History: N.A.
WBGene00196056,1.102307148848,WBGene00196056,WBGene00196056,History: N.A.
WBGene00235265,1.09978127185275,WBGene00235265,WBGene00235265,History: N.A.
WBGene00022564,1.09810424906712,WBGene00022564,WBGene00022564,History: N.A.
WBGene00002040,1.09794599036568,WBGene00002040,WBGene00002040,History: N.A.
WBGene00007085,1.09792871234859,WBGene00007085,WBGene00007085,History: N.A.
WBGene00016340,1.09009041609047,WBGene00016340,WBGene00016340,History: N.A.
WBGene00000463,1.08764674022987,WBGene00000463,WBGene00000463,History: Renamed on 2013-07-26
WBGene00022078,1.08701398921302,WBGene00022078,WBGene00022078,History: N.A.
WBGene00044940,1.08299965061047,WBGene00044940,WBGene00044940,History: N.A.
WBGene00000497,1.08192244064518,WBGene00000497,WBGene00000497,History: N.A.
WBGene00013485,1.06749080197441,WBGene00013485,WBGene00013485,History: N.A.
WBGene00008726,1.06472976146492,WBGene00008726,WBGene00008726,History: N.A.
WBGene00021239,1.06320973905729,WBGene00021239,WBGene00021239,History: N.A.
WBGene00021331,1.06282653044478,WBGene00021331,WBGene00021331,History: N.A.
WBGene00219700,1.05371068122155,WBGene00219700,WBGene00219700,History: N.A.
WBGene00002230,1.0503120475959,WBGene00002230,WBGene00002230,History: N.A.
WBGene00007838,1.04772211223575,WBGene00007838,WBGene00007838,"History: Split into fbxa-169(WBGene00045289). History of WBGene00007838: Split into ""WBGene00045289"" on 2007-02-26"
WBGene00012703,1.04764377753162,WBGene00012703,WBGene00012703,"History: Split into Y39B6A.49(WBGene00077457). History of WBGene00012703: Split into ""WBGene00077457"" on 2007-11-22"
WBGene00002176,1.04105140342015,WBGene00002176,WBGene00002176,History: N.A.
WBGene00000177,1.03002169415228,WBGene00000177,WBGene00000177,History: N.A.
WBGene00016435,1.02397330389792,WBGene00016435,WBGene00016435,History: N.A.
WBGene00016415,1.01805645953222,WBGene00016415,WBGene00016415,History: N.A.
WBGene00001919,1.00495617638901,WBGene00001919,WBGene00001919,History: N.A.
